LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,WTCPUE,NUMCPUE,COMMON,SCIENTIFIC,SID,BOT_DEPTH,BOT_TEMP,SURF_TEMP,VESSEL,CRUISE,HAUL       
56.81417,-151.90483,219-106,31,1984,9/9/1984 0:00,0.136,0.8333,harlequin rockfish,Sebastes variegatus,30535,70,8.9,11.5,555,198401,243
56.81417,-151.90483,219-106,31,1984,9/9/1984 0:00,0.514,1,kelp greenling,Hexagrammos decagrammus,21935,70,8.9,11.5,555,198401,243
56.81417,-151.90483,219-106,31,1984,9/9/1984 0:00,5.0652,11.1667,northern rockfish,Sebastes polyspinis,30420,70,8.9,11.5,555,198401,243
56.81417,-151.90483,219-106,31,1984,9/9/1984 0:00,2.85,0.1667,skate unid.,Rajidae,400,70,8.9,11.5,555,198401,243
56.81417,-151.90483,219-106,31,1984,9/9/1984 0:00,0.5822,0.5,dusky and dark rockfishes unid.,,30150,70,8.9,11.5,555,198401,243
56.81417,-151.90483,219-106,31,1984,9/9/1984 0:00,7.953,19,rock sole unid.,Lepidopsetta sp.,10260,70,8.9,11.5,555,198401,243
56.81417,-151.90483,219-106,31,1984,9/9/1984 0:00,0.053,0.1667,yellow Irish lord,Hemilepidotus jordani,21347,70,8.9,11.5,555,198401,243
56.81417,-151.90483,219-106,31,1984,9/9/1984 0:00,1.0357,0.8333,Pacific cod,Gadus macrocephalus,21720,70,8.9,11.5,555,198401,243
56.81417,-151.90483,219-106,31,1984,9/9/1984 0:00,0.8317,0.5,Pacific halibut,Hippoglossus stenolepis,10120,70,8.9,11.5,555,198401,243
56.641,-152.57383,211-102,130,1984,9/10/1984 19:00,64.8432,79.244,arrowtooth flounder,Atheresthes stomias,10110,115,-9999,12,555,198401,246
56.641,-152.57383,211-102,130,1984,9/10/1984 19:00,8.47,2.3258,Pacific halibut,Hippoglossus stenolepis,10120,115,-9999,12,555,198401,246
56.641,-152.57383,211-102,130,1984,9/10/1984 19:00,12.0117,43.0277,flathead sole,Hippoglossoides elassodon,10130,115,-9999,12,555,198401,246
56.641,-152.57383,211-102,130,1984,9/10/1984 19:00,6.4277,7.642,Dover sole,Microstomus pacificus,10180,115,-9999,12,555,198401,246
56.641,-152.57383,211-102,130,1984,9/10/1984 19:00,51.4375,150.0155,rex sole,Glyptocephalus zachirus,10200,115,-9999,12,555,198401,246
56.641,-152.57383,211-102,130,1984,9/10/1984 19:00,0.4145,0.1661,sablefish,Anoplopoma fimbria,20510,115,-9999,12,555,198401,246
56.641,-152.57383,211-102,130,1984,9/10/1984 19:00,0.3316,0.1661,great sculpin,Myoxocephalus polyacanthocephalus,21370,115,-9999,12,555,198401,246
56.641,-152.57383,211-102,130,1984,9/10/1984 19:00,0.761,0.1661,bigmouth sculpin,Hemitripterus bolini,21420,115,-9999,12,555,198401,246
56.641,-152.57383,211-102,130,1984,9/10/1984 19:00,109.7776,65.6214,Pacific cod,Gadus macrocephalus,21720,115,-9999,12,555,198401,246
56.641,-152.57383,211-102,130,1984,9/10/1984 19:00,1.2433,0.1661,chinook salmon,Oncorhynchus tshawytscha,23220,115,-9999,12,555,198401,246
56.641,-152.57383,211-102,130,1984,9/10/1984 19:00,1.1604,0.1661,prowfish,Zaprora silenus,24001,115,-9999,12,555,198401,246
56.641,-152.57383,211-102,130,1984,9/10/1984 19:00,1.7784,1.6613,rougheye and blackspotted rockfish unid.,,30050,115,-9999,12,555,198401,246
56.641,-152.57383,211-102,130,1984,9/10/1984 19:00,0.4672,0.1661,spiny dogfish,Squalus acanthias,310,115,-9999,12,555,198401,246
57.0425,-153.43433,201-112,30,1984,7/22/1984 13:00,4.2804,,capelin,Mallotus villosus,23041,119,-9999,12.3,58,198401,91
57.0425,-153.43433,201-112,30,1984,7/22/1984 13:00,62.9328,97.3079,walleye pollock,Gadus chalcogrammus,21740,119,-9999,12.3,58,198401,91
57.0425,-153.43433,201-112,30,1984,7/22/1984 13:00,42.5778,19.2353,Pacific cod,Gadus macrocephalus,21720,119,-9999,12.3,58,198401,91
57.0425,-153.43433,201-112,30,1984,7/22/1984 13:00,7.6984,7.4678,,Myoxocephalus sp.,21375,119,-9999,12.3,58,198401,91
57.0425,-153.43433,201-112,30,1984,7/22/1984 13:00,3.0795,6.11,yellow Irish lord,Hemilepidotus jordani,21347,119,-9999,12.3,58,198401,91
57.0425,-153.43433,201-112,30,1984,7/22/1984 13:00,0.6877,0.4526,Alaska plaice,Pleuronectes quadrituberculatus,10285,119,-9999,12.3,58,198401,91
57.0425,-153.43433,201-112,30,1984,7/22/1984 13:00,35.4029,81.9196,yellowfin sole,Limanda aspera,10210,119,-9999,12.3,58,198401,91
57.0425,-153.43433,201-112,30,1984,7/22/1984 13:00,1.7142,-9999,Tanner crab,Chionoecetes bairdi,68560,119,-9999,12.3,58,198401,91
57.0425,-153.43433,201-112,30,1984,7/22/1984 13:00,20.868,,arrowtooth flounder,Atheresthes stomias,10110,119,-9999,12.3,58,198401,91
57.0425,-153.43433,201-112,30,1984,7/22/1984 13:00,13.693,1.5841,Pacific halibut,Hippoglossus stenolepis,10120,119,-9999,12.3,58,198401,91
57.0425,-153.43433,201-112,30,1984,7/22/1984 13:00,155.1096,726.1882,flathead sole,Hippoglossoides elassodon,10130,119,-9999,12.3,58,198401,91
57.04483,-151.31617,226-111,430,1984,8/11/1984 10:00,26.6243,14.1974,sablefish,Anoplopoma fimbria,20510,530,4.7,12.4,57,198401,233
57.04483,-151.31617,226-111,430,1984,8/11/1984 10:00,0.4806,2.119,rex sole,Glyptocephalus zachirus,10200,530,4.7,12.4,57,198401,233
57.04483,-151.31617,226-111,430,1984,8/11/1984 10:00,6.6321,13.9855,Dover sole,Microstomus pacificus,10180,530,4.7,12.4,57,198401,233
57.04483,-151.31617,226-111,430,1984,8/11/1984 10:00,0.6728,-9999,magistrate armhook squid,Berryteuthis magister,79210,530,4.7,12.4,57,198401,233
57.04483,-151.31617,226-111,430,1984,8/11/1984 10:00,1.4418,-9999,sea urchin unid.,Echinacea,82500,530,4.7,12.4,57,198401,233
57.04483,-151.31617,226-111,430,1984,8/11/1984 10:00,2.7874,3.3904,walleye pollock,Gadus chalcogrammus,21740,530,4.7,12.4,57,198401,233
57.04483,-151.31617,226-111,430,1984,8/11/1984 10:00,4.1329,24.7925,popeye grenadier,Coryphaenoides cinereus,21232,530,4.7,12.4,57,198401,233
57.04483,-151.31617,226-111,430,1984,8/11/1984 10:00,81.8916,21.1901,giant grenadier,Albatrossia pectoralis,21230,530,4.7,12.4,57,198401,233
57.04483,-151.31617,226-111,430,1984,8/11/1984 10:00,5.6709,22.2496,shortspine thornyhead,Sebastolobus alascanus,30020,530,4.7,12.4,57,198401,233
57.04483,-151.31617,226-111,430,1984,8/11/1984 10:00,0.3844,0.2119,rougheye and blackspotted rockfish unid.,,30050,530,4.7,12.4,57,198401,233
57.05933,-155.54067,175-112,220,1984,8/12/1984 11:00,67.8249,42.2372,arrowtooth flounder,Atheresthes stomias,10110,271,-9999,13.1,58,198401,165
57.05933,-155.54067,175-112,220,1984,8/12/1984 11:00,0.9628,-9999,sponge unid.,Porifera,91000,271,-9999,13.1,58,198401,165
57.05933,-155.54067,175-112,220,1984,8/12/1984 11:00,13.1413,35.6575,flathead sole,Hippoglossoides elassodon,10130,271,-9999,13.1,58,198401,165
57.05933,-155.54067,175-112,220,1984,8/12/1984 11:00,0.8184,1.4857,Dover sole,Microstomus pacificus,10180,271,-9999,13.1,58,198401,165
57.05933,-155.54067,175-112,220,1984,8/12/1984 11:00,29.6042,12.9471,sablefish,Anoplopoma fimbria,20510,271,-9999,13.1,58,198401,165
57.05933,-155.54067,175-112,220,1984,8/12/1984 11:00,0.0482,0.2122,yellow Irish lord,Hemilepidotus jordani,21347,271,-9999,13.1,58,198401,165
57.05933,-155.54067,175-112,220,1984,8/12/1984 11:00,0.0482,0.849,spinyhead sculpin,Dasycottus setiger,21390,271,-9999,13.1,58,198401,165
57.05933,-155.54067,175-112,220,1984,8/12/1984 11:00,2.1662,0.4245,bigmouth sculpin,Hemitripterus bolini,21420,271,-9999,13.1,58,198401,165
57.05933,-155.54067,175-112,220,1984,8/12/1984 11:00,8.9053,2.7592,Pacific cod,Gadus macrocephalus,21720,271,-9999,13.1,58,198401,165
57.05933,-155.54067,175-112,220,1984,8/12/1984 11:00,3.4658,3.6082,walleye pollock,Gadus chalcogrammus,21740,271,-9999,13.1,58,198401,165
57.05933,-155.54067,175-112,220,1984,8/12/1984 11:00,0.0482,2.547,eulachon,Thaleichthys pacificus,23010,271,-9999,13.1,58,198401,165
57.05933,-155.54067,175-112,220,1984,8/12/1984 11:00,0.0482,2.3347,prickleback unid.,Stichaeidae,23800,271,-9999,13.1,58,198401,165
57.05933,-155.54067,175-112,220,1984,8/12/1984 11:00,3.4178,2.547,rougheye and blackspotted rockfish unid.,,30050,271,-9999,13.1,58,198401,165
