LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,WTCPUE,NUMCPUE,COMMON,SCIENTIFIC,SID,BOT_DEPTH,BOT_TEMP,SURF_TEMP,VESSEL,CRUISE,HAUL
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,0.0707,-9999,Bering beringius,Beringius behringi,71772,182,4.5,5.6,148,202101,1
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,0.0996,-9999,magistrate armhook squid,Berryteuthis magister,79210,182,4.5,5.6,148,202101,1
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,0.038,-9999,vermilion sea star,Mediaster aequalis,80710,182,4.5,5.6,148,202101,1
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,0.019,-9999,,Pteraster sp.,81310,182,4.5,5.6,148,202101,1
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,0.2601,-9999,,Strongylocentrotus sp.,82511,182,4.5,5.6,148,202101,1
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,0.4199,-9999,brittlestar unid.,Ophiuroidea,83000,182,4.5,5.6,148,202101,1
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,2.2877,-9999,basketstar,Gorgonocephalus eucnemis,83020,182,4.5,5.6,148,202101,1
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,0.019,-9999,sweet sea potato,Molpadia intermedia,85120,182,4.5,5.6,148,202101,1
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,0.0829,-9999,,Psolus japonicus,85222,182,4.5,5.6,148,202101,1
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,25.6721,-9999,sponge unid.,Porifera,91000,182,4.5,5.6,148,202101,1
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,0.9318,-9999,lampshade sponge,Mycale bellabellensis,91054,182,4.5,5.6,148,202101,1
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,1.1524,-9999,scapula sponge,Stelodoryx oxeata,91057,182,4.5,5.6,148,202101,1
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,2.1945,-9999,spud sponge,Histodermella kagigunensis,91066,182,4.5,5.6,148,202101,1
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,1.354,-9999,ball sponge,Tethya sp.,91069,182,4.5,5.6,148,202101,1
52.68495,-169.44186,9-Jul,111,2021,5/23/2021 15:52,0.0236,-9999,green papillate sponge,Latrunculia oparinae,91226,182,4.5,5.6,148,202101,1
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,10.8795,1.4692,whiteblotched skate,Bathyraja maculata,480,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0235,0.3673,butterfly skate,Bathyraja mariposa,483,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,13.3236,18.3652,arrowtooth flounder,Atheresthes stomias,10110,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.252,0.3673,Kamchatka flounder,Atheresthes evermanni,10112,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,15.574,3.3057,Pacific halibut,Hippoglossus stenolepis,10120,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.3379,0.3673,rex sole,Glyptocephalus zachirus,10200,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.2094,0.3673,northern rock sole,Lepidopsetta polyxystra,10261,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0955,-9999,sawback poacher,Leptagonus frenatus,20006,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,10.8318,7.3461,sablefish,Anoplopoma fimbria,20510,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.216,-9999,darkfin sculpin,Malacocottus zonurus,21341,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.2578,-9999,spectacled sculpin,Triglops scepticus,21354,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,7.2322,2.5711,Pacific cod,Gadus macrocephalus,21720,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,7.6877,9.1826,walleye pollock,Gadus chalcogrammus,21740,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.202,-9999,salmon snailfish,Careproctus rastrinus,22236,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.3724,0.7346,Pacific ocean perch,Sebastes alutus,30060,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0022,-9999,hydroid unid.,Hydroidolina,40011,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0455,-9999,egg yolk jelly,Phacellophora camtschatica,40505,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0184,-9999,red mushroom coral,Heteropolypus (=Anthomastus) sp. A,41331,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0044,-9999,red striated sea anemone,,43007,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0492,-9999,hydrocoral unid.,Stylasterina,44029,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0022,-9999,,Stylaster venustus,44047,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0103,-9999,undulate hydrocoral,Stylaster repandus,44048,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0051,-9999,bushy coral,Plumarella superba,44075,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0162,-9999,pinnate Plumarella,Plumarella sp. B,44096,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0198,-9999,Tanner crab unid.,Chionoecetes sp.,68541,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.2542,-9999,Pacific lyre crab,Hyas lyratus,68578,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0059,-9999,knobbyhand hermit,Pagurus confragosus,69070,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0029,-9999,,Fusitriton sp.,72501,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0015,-9999,bivalve unid.,Bivalvia,74000,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0066,-9999,reddish scallop,Chlamys rubida,74106,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.2703,-9999,discordant mussel,Musculus discors,74562,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0235,-9999,ridged blood star,Henricia aspera,80543,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0683,-9999,spiny red sea star,Hippasteria phrygiana (=spinosa),80650,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0345,-9999,red bat star,Ceramaster japonicus,80729,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0191,-9999,,Pteraster sp.,81310,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0147,-9999,cushion sea star,Pteraster temnochiton,81312,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0162,-9999,pincushion sea star,Diplopteraster multipes,81360,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0007,-9999,North Pacific sea star,Leptychaster arcticus,81835,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.3063,-9999,,Strongylocentrotus sp.,82511,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,1.4046,-9999,basketstar,Gorgonocephalus eucnemis,83020,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0698,-9999,,Synallactes challengeri,85290,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.4782,-9999,sponge unid.,Porifera,91000,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0015,-9999,spud sponge,Histodermella kagigunensis,91066,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0419,-9999,ball sponge,Tethya sp.,91069,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.1991,-9999,pita sponge,Geodia starki,91100,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.2182,-9999,green papillate sponge,Latrunculia oparinae,91226,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0007,-9999,nemertean worm unid.,Nemertea,92500,239,4.2,5.5,148,202101,2
52.65941,-169.90864,8-Jan,210,2021,5/24/2021 7:34,0.0433,-9999,globular ascidian,Distaplia occidentalis,98212,239,4.2,5.5,148,202101,2
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,1.4119,1.0877,arrowtooth flounder,Atheresthes stomias,10110,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.2349,0.3626,rex sole,Glyptocephalus zachirus,10200,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,4.4851,2.1755,sablefish,Anoplopoma fimbria,20510,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.839,-9999,darkfin sculpin,Malacocottus zonurus,21341,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,130.3421,162.4337,walleye pollock,Gadus chalcogrammus,21740,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.021,-9999,lanternfish unid.,Myctophidae,22600,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,5.5583,9.427,shortspine thornyhead,Sebastolobus alascanus,30020,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,1.7541,1.8129,blackspotted rockfish,Sebastes melanostictus,30052,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,198.6955,213.1942,Pacific ocean perch,Sebastes alutus,30060,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.0544,-9999,,Chrysaora melanaster,40504,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.1066,-9999,egg yolk jelly,Phacellophora camtschatica,40505,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.1117,-9999,,Aurelia labiata,40512,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.0145,-9999,red mushroom coral,Heteropolypus (=Anthomastus) sp. A,41331,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.0007,-9999,feathery Plumarella,Plumarella sp. 1 (Bayer),44086,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.0054,-9999,pale Plumarella,Plumarella sp. A,44095,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.004,-9999,,Plumarella hapala,44103,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.0015,-9999,graceful decorator crab,Oregonia gracilis,68510,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,2.7157,-9999,golden king crab,Lithodes aequispinus,69310,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.0015,-9999,sea spider unid.,Pycnogonida,69900,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.0885,-9999,,Strongylocentrotus sp.,82511,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.0116,-9999,,Ophiuridae,83010,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.0674,-9999,,Gorgonocephalus sp.,83022,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,3.6838,-9999,sponge unid.,Porifera,91000,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.6011,-9999,tree sponge,Mycale loveni,91040,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,1.132,-9999,scapula sponge,Stelodoryx oxeata,91057,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.4213,-9999,spud sponge,Histodermella kagigunensis,91066,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.4351,-9999,yellow leafy sponge,Monanchora pulchra,91068,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.4859,-9999,ball sponge,Tethya sp.,91069,235,4.4,5.5,148,202101,4
52.44778,-169.87915,3-Feb,210,2021,5/24/2021 13:24,0.2886,-9999,green papillate sponge,Latrunculia oparinae,91226,235,4.4,5.5,148,202101,4
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,0.8673,1.1322,arrowtooth flounder,Atheresthes stomias,10110,246,4.5,5.7,148,202101,5
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,0.2604,0.5661,rex sole,Glyptocephalus zachirus,10200,246,4.5,5.7,148,202101,5
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,11.6389,6.227,sablefish,Anoplopoma fimbria,20510,246,4.5,5.7,148,202101,5
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,0.6589,-9999,darkfin sculpin,Malacocottus zonurus,21341,246,4.5,5.7,148,202101,5
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,41.6759,40.7588,walleye pollock,Gadus chalcogrammus,21740,246,4.5,5.7,148,202101,5
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,17.9112,20.3794,shortspine thornyhead,Sebastolobus alascanus,30020,246,4.5,5.7,148,202101,5
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,1.6304,3.9627,rougheye rockfish,Sebastes aleutianus,30051,246,4.5,5.7,148,202101,5
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,19.0774,39.0605,blackspotted rockfish,Sebastes melanostictus,30052,246,4.5,5.7,148,202101,5
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,3291.773,5462.2443,Pacific ocean perch,Sebastes alutus,30060,246,4.5,5.7,148,202101,5
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,0.1189,-9999,,Chrysaora melanaster,40504,246,4.5,5.7,148,202101,5
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,0.0102,-9999,pale Plumarella,Plumarella sp. A,44095,246,4.5,5.7,148,202101,5
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,0.0238,-9999,,Henricia sp.,80540,246,4.5,5.7,148,202101,5
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,0.0181,-9999,,Solaster sp. A (Clark 1997),81067,246,4.5,5.7,148,202101,5
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,0.103,-9999,sponge unid.,Porifera,91000,246,4.5,5.7,148,202101,5
52.49623,-169.71429,4-Apr,210,2021,5/24/2021 17:11,0.2174,-9999,scapula sponge,Stelodoryx oxeata,91057,246,4.5,5.7,148,202101,5
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,2.6699,11.0955,arrowtooth flounder,Atheresthes stomias,10110,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,8.6916,4.1608,Pacific halibut,Hippoglossus stenolepis,10120,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.3481,1.7337,northern rock sole,Lepidopsetta polyxystra,10261,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,22.9816,72.8143,southern rock sole,Lepidopsetta bilineata,10262,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.1553,-9999,searcher,Bathymaster signatus,20720,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,1.9625,3.8141,yellow Irish lord,Hemilepidotus jordani,21347,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,6.0956,2.0804,Pacific cod,Gadus macrocephalus,21720,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.2781,0.3467,walleye pollock,Gadus chalcogrammus,21740,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.6394,1.0402,kelp greenling,Hexagrammos decagrammus,21935,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.3204,0.3467,blackspotted rockfish,Sebastes melanostictus,30052,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,9.0428,9.3618,Pacific ocean perch,Sebastes alutus,30060,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.7108,1.0402,dusky rockfish,Sebastes variabilis,30152,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,3.2704,4.5076,northern rockfish,Sebastes polyspinis,30420,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,2.9403,-9999,gigantic anemone,Metridium farcimen,43021,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.0062,-9999,stony coral unid.,Scleractinia,44000,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.2913,-9999,pinnate Plumarella,Plumarella sp. B,44096,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.0222,-9999,whiteknee hermit,Pagurus dalli,69082,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.009,-9999,bluespine hermit,Pagurus kennerlyi,69085,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.0021,-9999,Alaskan hermit,Pagurus ochotensis,69090,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.0014,-9999,widehand hermit crab,Elassochirus tenuimanus,69110,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.009,-9999,Oregon triton,Fusitriton oregonensis,72500,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.0028,-9999,ridged blood star,Henricia aspera,80543,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.4119,-9999,basketstar,Gorgonocephalus eucnemis,83020,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.0125,-9999,sponge unid.,Porifera,91000,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.0083,-9999,hermit sponge,Suberites domuncula,91020,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.0222,-9999,tree sponge,Mycale loveni,91040,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.0014,-9999,ball sponge,Tethya sp.,91069,80,5.7,5.8,148,202101,6
52.77632,-169.01536,11-Dec,10,2021,5/25/2021 7:28,0.2198,-9999,pita sponge,Geodia starki,91100,80,5.7,5.8,148,202101,6
52.60489,-169.36846,7-Aug,210,2021,5/25/2021 14:05,3.2703,0.8997,whiteblotched skate,Bathyraja maculata,480,221,4.1,5.8,148,202101,8
52.60489,-169.36846,7-Aug,210,2021,5/25/2021 14:05,0.1296,0.4498,arrowtooth flounder,Atheresthes stomias,10110,221,4.1,5.8,148,202101,8
52.60489,-169.36846,7-Aug,210,2021,5/25/2021 14:05,2.8821,0.4498,Pacific halibut,Hippoglossus stenolepis,10120,221,4.1,5.8,148,202101,8
52.60489,-169.36846,7-Aug,210,2021,5/25/2021 14:05,8.1554,3.1488,sablefish,Anoplopoma fimbria,20510,221,4.1,5.8,148,202101,8
52.60489,-169.36846,7-Aug,210,2021,5/25/2021 14:05,0.4345,2.2491,darkfin sculpin,Malacocottus zonurus,21341,221,4.1,5.8,148,202101,8
52.60489,-169.36846,7-Aug,210,2021,5/25/2021 14:05,0.0414,1.3495,spectacled sculpin,Triglops scepticus,21354,221,4.1,5.8,148,202101,8
52.60489,-169.36846,7-Aug,210,2021,5/25/2021 14:05,450.2971,572.6327,walleye pollock,Gadus chalcogrammus,21740,221,4.1,5.8,148,202101,8
