LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,WTCPUE,NUMCPUE,COMMON,SCIENTIFIC,SID,BOT_DEPTH,BOT_TEMP,SURF_TEMP,VESSEL,CRUISE,HAUL       
56.84417,-169.28305,GF2019,32,2021,27-Jun-21,14.788,45.9918,arrowtooth flounder,Atheresthes stomias,10110,79,4.3,8.9,94,,115
56.67623,-169.55801,F-20,32,2021,27-Jun-21,11.6074,47.6524,arrowtooth flounder,Atheresthes stomias,10110,79,5,7.8,94,,117
56.66309,-170.05869,F-21,42,2021,28-Jun-21,45.4286,79.3948,arrowtooth flounder,Atheresthes stomias,10110,96,4.4,9,94,,118
56.83107,-169.81659,GF2120,42,2021,28-Jun-21,14.8971,66.5106,arrowtooth flounder,Atheresthes stomias,10110,73,4.9,8.5,94,,119
57.00356,-170.11359,G-21,42,2021,28-Jun-21,17.8014,108.8888,arrowtooth flounder,Atheresthes stomias,10110,68,5.8,7.7,94,,120
57.13583,-169.90946,HG2120,42,2021,29-Jun-21,2.2683,12.2202,arrowtooth flounder,Atheresthes stomias,10110,48,6,5.8,94,,121
57.32128,-170.24634,H-21,42,2021,29-Jun-21,5.7036,40.5125,arrowtooth flounder,Atheresthes stomias,10110,56,6.1,6.1,94,,122
57.48555,-169.92693,IH2120,42,2021,29-Jun-21,21.65,46.2869,arrowtooth flounder,Atheresthes stomias,10110,68,4.2,8.8,94,,123
57.64441,-170.28211,I-21,42,2021,1-Jul-21,19.0215,38.7424,arrowtooth flounder,Atheresthes stomias,10110,72,3.9,7.8,94,,124
57.81698,-169.98192,JI2120,42,2021,1-Jul-21,9.9312,13.2501,arrowtooth flounder,Atheresthes stomias,10110,73,3.7,7.8,94,,125
57.97884,-170.31595,J-21,42,2021,1-Jul-21,8.0904,18.8538,arrowtooth flounder,Atheresthes stomias,10110,75,3.6,8.3,94,,126
58.31489,-170.37946,K-21,41,2021,1-Jul-21,12.8322,17.2924,arrowtooth flounder,Atheresthes stomias,10110,74,3.4,8.2,94,,127
58.65614,-170.41127,L-21,41,2021,1-Jul-21,3.6841,4.9338,arrowtooth flounder,Atheresthes stomias,10110,74,3.1,8.1,94,,128
58.97978,-170.46222,M-21,41,2021,2-Jul-21,1.1721,2.0016,arrowtooth flounder,Atheresthes stomias,10110,72,2.8,7.8,94,,129
59.30746,-170.52361,N-21,41,2021,2-Jul-21,1.721,1.9965,arrowtooth flounder,Atheresthes stomias,10110,68,3.7,7.4,94,,130
59.64789,-170.57606,O-21,41,2021,2-Jul-21,0.6695,0.8723,arrowtooth flounder,Atheresthes stomias,10110,67,3.5,7.7,94,,131
60.30757,-170.64188,Q-21,41,2021,3-Jul-21,0.0931,0.2116,arrowtooth flounder,Atheresthes stomias,10110,63,2.8,7.3,94,,133
60.17837,-172.3602,QP2423,43,2021,4-Jul-21,0.0124,0.2252,arrowtooth flounder,Atheresthes stomias,10110,58,3.3,7.6,94,,140
59.84152,-172.89374,PO2524,43,2021,5-Jul-21,1.6999,2.2515,arrowtooth flounder,Atheresthes stomias,10110,79,2,8.5,94,,142
59.67831,-172.57544,O-24,43,2021,5-Jul-21,3.3463,4.5867,arrowtooth flounder,Atheresthes stomias,10110,84,2.3,8.5,94,,143
59.82496,-172.27451,PO2423,43,2021,5-Jul-21,0.149,0.3634,arrowtooth flounder,Atheresthes stomias,10110,74,1.7,8.6,94,,144
59.68853,-171.90492,O-23,43,2021,5-Jul-21,0.1476,0.1893,arrowtooth flounder,Atheresthes stomias,10110,77,2,8.5,94,,145
59.36984,-171.82025,N-23,43,2021,6-Jul-21,1.222,1.9774,arrowtooth flounder,Atheresthes stomias,10110,80,2.4,8.4,94,,146
59.01448,-171.78045,M-23,41,2021,6-Jul-21,28.0656,33.482,arrowtooth flounder,Atheresthes stomias,10110,87,3,8.5,94,,147
58.68111,-171.72144,L-23,41,2021,6-Jul-21,9.3298,14.6449,arrowtooth flounder,Atheresthes stomias,10110,92,3.1,8.6,94,,148
58.35867,-171.66093,K-23,41,2021,6-Jul-21,14.3743,20.6777,arrowtooth flounder,Atheresthes stomias,10110,96,3.2,8.7,94,,149
58.01783,-171.60112,J-23,41,2021,6-Jul-21,18.6868,31.4847,arrowtooth flounder,Atheresthes stomias,10110,98,3.3,8.6,94,,150
57.68816,-171.51553,I-23,41,2021,7-Jul-21,17.8901,35.3013,arrowtooth flounder,Atheresthes stomias,10110,99,3.6,8.3,94,,151
56.66253,-171.95487,F-24,61,2021,12-Jul-21,32.5096,74.3134,arrowtooth flounder,Atheresthes stomias,10110,126,4.1,8.6,94,,153
56.66713,-172.5481,F-25,61,2021,12-Jul-21,4.8452,11.453,arrowtooth flounder,Atheresthes stomias,10110,136,4,8.9,94,,154
56.99973,-172.67473,G-25,61,2021,12-Jul-21,10.6466,25.3305,arrowtooth flounder,Atheresthes stomias,10110,122,4,9.2,94,,155
57.00884,-172.082,G-24,61,2021,12-Jul-21,6.4821,31.1288,arrowtooth flounder,Atheresthes stomias,10110,117,4.1,9.2,94,,156
57.32814,-172.81528,H-25,61,2021,13-Jul-21,16.2622,39.6732,arrowtooth flounder,Atheresthes stomias,10110,117,3.6,8.9,94,,157
57.64161,-172.79627,I-25,61,2021,13-Jul-21,14.5629,56.9686,arrowtooth flounder,Atheresthes stomias,10110,120,3.6,9.2,94,,158
58.00612,-172.82052,J-25,61,2021,13-Jul-21,10.9657,27.6736,arrowtooth flounder,Atheresthes stomias,10110,108,3.3,9.7,94,,160
58.30773,-172.93426,K-25,61,2021,13-Jul-21,5.7354,13.4725,arrowtooth flounder,Atheresthes stomias,10110,108,3.2,9.9,94,,161
58.64277,-172.96579,L-25,61,2021,14-Jul-21,14.101,10.9375,arrowtooth flounder,Atheresthes stomias,10110,112,3.1,9.9,94,,162
58.64012,-173.59222,L-26,61,2021,14-Jul-21,6.6088,15.3149,arrowtooth flounder,Atheresthes stomias,10110,125,3.5,9.5,94,,163
58.96788,-173.70682,M-26,61,2021,14-Jul-21,20.1135,24.6676,arrowtooth flounder,Atheresthes stomias,10110,118,3,9.8,94,,164
58.97738,-173.08979,M-25,61,2021,14-Jul-21,11.9436,13.9149,arrowtooth flounder,Atheresthes stomias,10110,107,2.7,9.9,94,,165
59.31328,-173.14943,N-25,43,2021,14-Jul-21,8.0861,10.2008,arrowtooth flounder,Atheresthes stomias,10110,100,2.3,9.9,94,,166
59.31565,-173.79053,N-26,62,2021,15-Jul-21,17.2088,20.3302,arrowtooth flounder,Atheresthes stomias,10110,111,2.6,9.8,94,,167
59.30985,-174.42467,N-27,62,2021,15-Jul-21,23.9516,34.6259,arrowtooth flounder,Atheresthes stomias,10110,120,2.9,9.4,94,,168
59.65001,-174.45629,O-27,62,2021,15-Jul-21,13.6438,12.9554,arrowtooth flounder,Atheresthes stomias,10110,115,2.5,9.6,94,,169
59.9701,-174.57522,P-27,62,2021,15-Jul-21,12.1441,13.9469,arrowtooth flounder,Atheresthes stomias,10110,109,2.1,9.6,94,,170
60.30591,-174.69375,Q-27,62,2021,16-Jul-21,1.1355,1.2166,arrowtooth flounder,Atheresthes stomias,10110,103,1.9,9.3,94,,171
60.64384,-174.81954,R-27,41,2021,16-Jul-21,1.5111,2.7944,arrowtooth flounder,Atheresthes stomias,10110,98,1.8,9.2,94,,172
60.96936,-174.87605,S-27,82,2021,16-Jul-21,0.4115,0.6331,arrowtooth flounder,Atheresthes stomias,10110,92,1.7,9.1,94,,173
61.0209,-175.53737,S-28,90,2021,16-Jul-21,2.2084,3.053,arrowtooth flounder,Atheresthes stomias,10110,102,1.5,9.3,94,,174
60.69381,-175.46187,R-28,61,2021,16-Jul-21,2.8205,4.0486,arrowtooth flounder,Atheresthes stomias,10110,107,1.7,9.3,94,,175
60.35098,-175.38496,Q-28,61,2021,17-Jul-21,19.016,22.6007,arrowtooth flounder,Atheresthes stomias,10110,111,2,9.3,94,,176
60.02245,-175.2744,P-28,61,2021,17-Jul-21,16.1785,22.7119,arrowtooth flounder,Atheresthes stomias,10110,117,2.3,9.2,94,,177
59.69123,-175.12804,O-28,61,2021,17-Jul-21,37.4247,39.2726,arrowtooth flounder,Atheresthes stomias,10110,125,2.8,9.2,94,,178
59.34938,-175.09002,N-28,61,2021,17-Jul-21,10.9318,12.9634,arrowtooth flounder,Atheresthes stomias,10110,132,3,9.2,94,,179
58.97844,-175.72037,M-29,61,2021,18-Jul-21,4.7263,6.4185,arrowtooth flounder,Atheresthes stomias,10110,132,2.1,9.2,94,,180
59.30857,-175.75239,N-29,61,2021,18-Jul-21,1.1437,1.1051,arrowtooth flounder,Atheresthes stomias,10110,136,1.8,9.2,94,,181
59.63903,-175.84694,O-29,61,2021,18-Jul-21,1.2815,1.796,arrowtooth flounder,Atheresthes stomias,10110,137,2.3,9.3,94,,182
59.9745,-175.91489,P-29,61,2021,18-Jul-21,18.8375,28.5303,arrowtooth flounder,Atheresthes stomias,10110,130,2.5,9.3,94,,183
60.31361,-176.01383,Q-29,61,2021,19-Jul-21,11.9315,15.6193,arrowtooth flounder,Atheresthes stomias,10110,121,2.3,9.4,94,,184
60.32524,-176.71091,Q-30,61,2021,19-Jul-21,2.1391,3.2153,arrowtooth flounder,Atheresthes stomias,10110,136,1.7,9,94,,185
60.64364,-176.79332,R-30,61,2021,19-Jul-21,8.1803,12.3428,arrowtooth flounder,Atheresthes stomias,10110,129,1.9,9.4,94,,186
60.65295,-176.20329,R-29,61,2021,19-Jul-21,3.894,5.1814,arrowtooth flounder,Atheresthes stomias,10110,119,1.9,9.4,94,,187
60.96495,-176.26335,S-29,90,2021,19-Jul-21,2.9608,4.3725,arrowtooth flounder,Atheresthes stomias,10110,113,1.6,9.4,94,,188
61.34065,-175.74807,T-28,90,2021,20-Jul-21,2.0722,3.2503,arrowtooth flounder,Atheresthes stomias,10110,98,1.5,9.2,94,,189
61.30722,-175.02071,T-27,82,2021,20-Jul-21,0.2753,0.8223,arrowtooth flounder,Atheresthes stomias,10110,87,1.2,9.2,94,,190
57.31785,-159.66263,H-14,10,2021,2-Jun-21,0.2551,0.4059,arrowtooth flounder,Atheresthes stomias,10110,58,4.7,4.8,162,,5
56.34003,-160.96864,E-12,10,2021,4-Jun-21,0.9564,3.4182,arrowtooth flounder,Atheresthes stomias,10110,55,4.8,6.1,162,,15
56.34023,-161.62638,E-11,10,2021,4-Jun-21,4.6998,6.1483,arrowtooth flounder,Atheresthes stomias,10110,64,4.3,6.7,162,,17
56.32219,-162.19211,E-10,31,2021,4-Jun-21,9.9653,17.3628,arrowtooth flounder,Atheresthes stomias,10110,76,4,7.1,162,,18
56.01181,-162.22721,D-10,31,2021,4-Jun-21,18.9019,38.9199,arrowtooth flounder,Atheresthes stomias,10110,72,4.1,7,162,,19
55.65292,-162.83366,C-09,10,2021,5-Jun-21,3.5352,29.4738,arrowtooth flounder,Atheresthes stomias,10110,53,5.7,6.8,162,,20
55.9951,-162.81512,D-09,31,2021,5-Jun-21,29.061,65.0422,arrowtooth flounder,Atheresthes stomias,10110,79,3.8,6.7,162,,21
56.3186,-162.80173,E-09,31,2021,5-Jun-21,9.8107,25.9719,arrowtooth flounder,Atheresthes stomias,10110,78,3.5,6.6,162,,22
56.64555,-162.7861,F-09,31,2021,5-Jun-21,14.6439,31.2913,arrowtooth flounder,Atheresthes stomias,10110,72,3.5,7,162,,23
56.96768,-162.78659,G-09,31,2021,5-Jun-21,2.5132,5.416,arrowtooth flounder,Atheresthes stomias,10110,62,3.8,6.8,162,,24
57.32417,-162.77913,H-09,10,2021,6-Jun-21,0.1239,0.2047,arrowtooth flounder,Atheresthes stomias,10110,50,4.2,4.7,162,,25
57.339,-163.39655,H-08,10,2021,7-Jun-21,2.8525,3.2174,arrowtooth flounder,Atheresthes stomias,10110,54,4.2,4.8,162,,30
57.00833,-163.39714,G-08,31,2021,7-Jun-21,3.7388,8.2808,arrowtooth flounder,Atheresthes stomias,10110,65,3.1,6.6,162,,31
56.68417,-163.39888,F-08,31,2021,7-Jun-21,14.1701,31.8646,arrowtooth flounder,Atheresthes stomias,10110,75,3,6.6,162,,32
56.35636,-163.40259,E-08,31,2021,7-Jun-21,16.21,35.6379,arrowtooth flounder,Atheresthes stomias,10110,85,3.1,6.5,162,,33
56.0115,-163.41445,D-08,31,2021,8-Jun-21,47.4611,88.8888,arrowtooth flounder,Atheresthes stomias,10110,88,3.5,6.6,162,,34
55.67972,-163.40552,C-08,31,2021,8-Jun-21,19.0628,33.0305,arrowtooth flounder,Atheresthes stomias,10110,81,3.9,6.6,162,,35
55.34662,-163.4174,B-08,31,2021,9-Jun-21,9.4165,70.7153,arrowtooth flounder,Atheresthes stomias,10110,54,6.2,6.5,162,,36
55.35491,-164.00852,B-07,31,2021,9-Jun-21,52.9072,113.975,arrowtooth flounder,Atheresthes stomias,10110,79,4.3,6.8,162,,37
55.35769,-164.53622,B-06,31,2021,9-Jun-21,161.3509,244.3935,arrowtooth flounder,Atheresthes stomias,10110,100,4.3,6.5,162,,38
55.05121,-164.56849,A-06,31,2021,9-Jun-21,3.1788,8.1895,arrowtooth flounder,Atheresthes stomias,10110,64,5.3,6.4,162,,39
54.66498,-165.12552,Z-05,31,2021,10-Jun-21,50.8759,161.3431,arrowtooth flounder,Atheresthes stomias,10110,82,5.8,6.1,162,,40
54.82947,-165.48548,AZ0504,50,2021,10-Jun-21,14.8407,19.3625,arrowtooth flounder,Atheresthes stomias,10110,157,4,6.1,162,,41
54.97907,-165.16376,A-05,50,2021,10-Jun-21,121.2721,177.7266,arrowtooth flounder,Atheresthes stomias,10110,110,4.7,6.2,162,,42
55.30816,-165.17134,B-05,50,2021,10-Jun-21,31.5106,70.5375,arrowtooth flounder,Atheresthes stomias,10110,111,4.3,6.5,162,,43
55.64004,-165.17709,C-05,31,2021,10-Jun-21,39.7548,104.0697,arrowtooth flounder,Atheresthes stomias,10110,109,4.6,6.6,162,,44
55.99668,-165.18011,D-05,31,2021,11-Jun-21,26.3653,80.0262,arrowtooth flounder,Atheresthes stomias,10110,96,4.3,6.7,162,,45
56.31655,-165.19408,E-05,31,2021,11-Jun-21,35.6698,67.6072,arrowtooth flounder,Atheresthes stomias,10110,87,3.2,6.1,162,,46
56.65299,-165.21419,F-05,31,2021,11-Jun-21,7.7046,14.2913,arrowtooth flounder,Atheresthes stomias,10110,76,3.1,5.8,162,,47
56.98178,-165.2255,G-05,31,2021,11-Jun-21,2.2511,6.8754,arrowtooth flounder,Atheresthes stomias,10110,70,2.6,5.8,162,,48
57.66598,-165.24744,I-05,31,2021,12-Jun-21,0.4576,0.4276,arrowtooth flounder,Atheresthes stomias,10110,58,2.9,4.7,162,,50
57.66072,-166.48364,I-03,31,2021,14-Jun-21,1.1222,1.2849,arrowtooth flounder,Atheresthes stomias,10110,67,3.2,5.7,162,,59
57.66047,-167.09467,I-02,31,2021,14-Jun-21,1.101,1.2986,arrowtooth flounder,Atheresthes stomias,10110,68,3.4,5.8,162,,60
57.32951,-167.13548,H-02,31,2021,15-Jun-21,4.2868,8.5287,arrowtooth flounder,Atheresthes stomias,10110,71,3.5,6.1,162,,61
57.33959,-166.50618,H-03,31,2021,15-Jun-21,6.3883,8.9837,arrowtooth flounder,Atheresthes stomias,10110,71,3.3,6,162,,62
57.01898,-166.45014,G-03,31,2021,15-Jun-21,18.1019,32.3929,arrowtooth flounder,Atheresthes stomias,10110,74,3.4,6.6,162,,63
57.00212,-167.04825,G-02,31,2021,15-Jun-21,10.7434,20.0871,arrowtooth flounder,Atheresthes stomias,10110,74,3.8,6.6,162,,64
56.69139,-167.07716,F-02,31,2021,15-Jun-21,12.7315,27.1081,arrowtooth flounder,Atheresthes stomias,10110,95,3.1,6.8,162,,65
56.66649,-166.44384,F-03,31,2021,16-Jun-21,8.7416,17.997,arrowtooth flounder,Atheresthes stomias,10110,85,3.3,7.1,162,,66
56.35004,-166.40869,E-03,31,2021,16-Jun-21,57.9693,143.4572,arrowtooth flounder,Atheresthes stomias,10110,103,4.1,7.2,162,,67
56.33292,-167.01829,E-02,50,2021,16-Jun-21,55.4725,148.2844,arrowtooth flounder,Atheresthes stomias,10110,114,4.1,7.2,162,,68
56.02472,-167.00978,D-02,50,2021,16-Jun-21,25.2188,47.0857,arrowtooth flounder,Atheresthes stomias,10110,132,4.3,7.4,162,,69
56.00828,-166.4145,D-03,50,2021,17-Jun-21,11.2815,23.9988,arrowtooth flounder,Atheresthes stomias,10110,125,4.2,7.9,162,,70
55.68234,-166.39372,C-03,50,2021,17-Jun-21,27.0299,65.5342,arrowtooth flounder,Atheresthes stomias,10110,127,4.3,7.4,162,,71
55.67749,-166.97493,C-02,50,2021,17-Jun-21,18.4385,29.3268,arrowtooth flounder,Atheresthes stomias,10110,135,4.2,7.4,162,,72
55.35637,-166.9762,B-02,50,2021,17-Jun-21,31.6357,95.7709,arrowtooth flounder,Atheresthes stomias,10110,139,4.1,7.1,162,,73
55.35272,-166.38837,B-03,50,2021,17-Jun-21,50.208,85.7012,arrowtooth flounder,Atheresthes stomias,10110,132,4.1,7.5,162,,74
54.99669,-166.33446,A-03,50,2021,18-Jun-21,32.6982,48.7643,arrowtooth flounder,Atheresthes stomias,10110,144,4.1,7.1,162,,75
55.00571,-166.88314,A-02,50,2021,18-Jun-21,13.0061,20.7091,arrowtooth flounder,Atheresthes stomias,10110,154,4.1,6.8,162,,76
55.65865,-168.18038,C-18,50,2021,21-Jun-21,16.0229,27.0245,arrowtooth flounder,Atheresthes stomias,10110,136,4.1,7.9,162,,78
55.97463,-168.2148,D-18,50,2021,21-Jun-21,11.2482,28.6449,arrowtooth flounder,Atheresthes stomias,10110,149,4,8.5,162,,79
56.32526,-168.25663,E-18,50,2021,21-Jun-21,17.8603,36.8473,arrowtooth flounder,Atheresthes stomias,10110,155,4.2,8.7,162,,80
56.6494,-168.28903,F-18,50,2021,21-Jun-21,15.1287,35.1679,arrowtooth flounder,Atheresthes stomias,10110,108,3.5,9.1,162,,81
56.98462,-168.33503,G-18,32,2021,22-Jun-21,10.5604,30.9108,arrowtooth flounder,Atheresthes stomias,10110,81,3.8,9.4,162,,82
57.31069,-168.35725,H-18,32,2021,22-Jun-21,19.4955,51.5199,arrowtooth flounder,Atheresthes stomias,10110,73,4.1,9.4,162,,83
57.64779,-168.39432,I-18,42,2021,22-Jun-21,35.4144,76.8954,arrowtooth flounder,Atheresthes stomias,10110,70,4.4,8.7,162,,84
57.9978,-168.43709,J-18,42,2021,22-Jun-21,3.3328,8.3968,arrowtooth flounder,Atheresthes stomias,10110,70,3.8,9,162,,85
58.29667,-168.45723,K-18,41,2021,22-Jun-21,1.8818,1.6066,arrowtooth flounder,Atheresthes stomias,10110,67,3.4,8.2,162,,86
58.65212,-168.49452,L-18,20,2021,23-Jun-21,1.6482,1.6342,arrowtooth flounder,Atheresthes stomias,10110,54,3.5,7.3,162,,87
59.02391,-169.18559,M-19,41,2021,24-Jun-21,0.1917,0.2396,arrowtooth flounder,Atheresthes stomias,10110,54,3.1,7,162,,95
58.68444,-169.16121,L-19,41,2021,25-Jun-21,0.1022,0.2175,arrowtooth flounder,Atheresthes stomias,10110,63,3.1,7.1,162,,96
58.34852,-169.12617,K-19,41,2021,25-Jun-21,0.6133,0.8805,arrowtooth flounder,Atheresthes stomias,10110,68,3.4,8,162,,97
58.01753,-169.08331,J-19,42,2021,25-Jun-21,4.3809,6.0721,arrowtooth flounder,Atheresthes stomias,10110,69,3.6,8,162,,98
57.84038,-168.75972,JI1918,42,2021,25-Jun-21,15.9478,22.7258,arrowtooth flounder,Atheresthes stomias,10110,70,4.1,8.7,162,,99
57.68445,-169.03645,I-19,42,2021,26-Jun-21,7.5656,14.2154,arrowtooth flounder,Atheresthes stomias,10110,69,3.6,9,162,,100
57.5145,-168.76034,IH1918,42,2021,26-Jun-21,9.788,16.2805,arrowtooth flounder,Atheresthes stomias,10110,72,4.2,8.9,162,,101
57.34728,-168.97741,H-19,42,2021,26-Jun-21,30.7338,63.524,arrowtooth flounder,Atheresthes stomias,10110,71,4.2,8.8,162,,102
57.16759,-168.65086,HG1918,32,2021,26-Jun-21,15.5206,42.3023,arrowtooth flounder,Atheresthes stomias,10110,75,4.1,8.9,162,,103
57.00297,-168.94852,G-19,32,2021,26-Jun-21,20.9832,47.9829,arrowtooth flounder,Atheresthes stomias,10110,80,4.2,8.7,162,,104
56.84254,-168.60033,GF1918,32,2021,27-Jun-21,7.2167,20.5716,arrowtooth flounder,Atheresthes stomias,10110,97,3.4,8.9,162,,105
56.67826,-168.91257,F-19,32,2021,27-Jun-21,25.0918,55.0524,arrowtooth flounder,Atheresthes stomias,10110,100,3.7,9.2,162,,106
56.34225,-168.86103,E-19,50,2021,27-Jun-21,39.2145,108.4377,arrowtooth flounder,Atheresthes stomias,10110,129,4.2,9.2,162,,107
