"LATITUDE","LONGITUDE","STATION","STRATUM","YEAR","DATETIME","WTCPUE","NUMCPUE","COMMON","SCIENTIFIC","SID","BOT_DEPTH","BOT_TEMP","SURF_TEMP","VESSEL","CRUISE","HAUL"
62.67009,-171.65276,"V-22",70,2021,NA,0.8079,NA,"sea raspberry","Gersemia sp.",41201,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,0.0206,1.9473,"","Argis sp.",66570,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,0.2352,4.1109,"circumboreal toad crab","Hyas coarctatus",68577,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,6.6043,389.8891,"snow crab","Chionoecetes opilio",68580,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,5.3176,85.8968,"fuzzy hermit crab","Pagurus trigonocheirus",69086,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,0.0409,1.9473,"longfinger hermit","Pagurus rathbuni",69095,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,0.4397,NA,"snail egg","gastropod egg",71001,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,0.1737,1.9473,"","Volutopsius sp.",71750,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,0.0614,1.9473,"fragile whelk","Volutopsius fragilis",71756,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,12.4557,102.3405,"","Neptunea heros",71884,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,0.0409,1.9473,"angular whelk","Buccinum angulosum",72743,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,0.45,18.391,"polar whelk","Buccinum polare",72755,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,0.0433,8.2219,"","Leptasterias groenlandica",80110,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,2.6256,24.2328,"","Leptasterias polaris",80590,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,0.1023,1.9473,"green sea urchin","Strongylocentrotus droebachiensis",82510,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,1.1316,4.76,"basketstar","Gorgonocephalus eucnemis",83020,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,0.7363,NA,"sea potato","Styela rustica",98082,NA,NA,NA,94,NA,11
62.67009,-171.65276,"V-22",70,2021,NA,3.0577,NA,"empty gastropod shells","",99994,NA,NA,NA,94,NA,11
62.03713,-171.08342,"V-21",70,2021,NA,1.624,0.3908,"Alaska skate","Bathyraja parmifera",471,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,0.0027,0.1954,"flatfish unid.","Pleuronectiformes",10001,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,0.8149,8.4033,"Bering flounder","Hippoglossoides robustus",10140,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,5.0693,12.7026,"yellowfin sole","Limanda aspera",10210,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,0.0868,2.7359,"Sakhalin sole","Limanda sakhalinensis",10212,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,2.7809,6.8399,"northern rock sole","Lepidopsetta polyxystra",10261,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,6.8946,7.0353,"Alaska plaice","Pleuronectes quadrituberculatus",10285,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,0.0184,0.3908,"sturgeon poacher","Podothecus accipenserinus",20040,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,0.3772,0.1954,"plain sculpin","Myoxocephalus jaok",21371,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,1.4207,0.5863,"Pacific cod","Gadus macrocephalus",21720,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,9.1771,10.3575,"walleye pollock","Gadus chalcogrammus",21740,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,0.0115,NA,"hydroid unid.","Hydroidolina",40011,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,1.0784,3.9085,"","Chrysaora melanaster",40504,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,0.0086,0.7817,"brown rimmed jelly","Aurelia limbata",40520,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,0.0436,NA,"sea raspberry","Gersemia sp.",41201,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,0.2234,3.5176,"circumboreal toad crab","Hyas coarctatus",68577,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,5.183,282.3884,"snow crab","Chionoecetes opilio",68580,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,3.3877,47.4881,"fuzzy hermit crab","Pagurus trigonocheirus",69086,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,0.0377,1.7588,"longfinger hermit","Pagurus rathbuni",69095,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,0.3975,NA,"snail egg","gastropod egg",71001,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,0.0137,0.5863,"rusty moonsnail","Cryptonatica russa",71537,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,0.0205,0.5863,"","Neptunea borealis",71835,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,2.2081,18.9562,"","Neptunea heros",71884,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,0.0356,0.5863,"helmet whelk","Clinopegma magnum",71886,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,0.016,0.5863,"discordant mussel","Musculus discors",74562,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,0.0469,0.5863,"oblique smoothcockle","Serripes notabilis",75287,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,0.1415,23.4509,"","Leptasterias groenlandica",80110,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,4.2427,38.4986,"","Leptasterias polaris",80590,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,0.2501,1.1725,"basketstar","Gorgonocephalus eucnemis",83020,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,0.4032,NA,"sea potato","Styela rustica",98082,NA,NA,NA,94,NA,12
62.03713,-171.08342,"V-21",70,2021,NA,0.0733,NA,"empty bivalve shells","",99993,NA,NA,NA,94,NA,12
63.00672,-171.08342,"V-21",70,2021,NA,2.4268,NA,"empty gastropod shells","",99994,NA,NA,NA,94,NA,12
63.00672,-170.28272,"V-20",70,2021,NA,1.6358,0.6283,"Alaska skate","Bathyraja parmifera",471,NA,NA,NA,94,NA,13
62.03713,-170.28272,"V-20",70,2021,NA,0.0105,0.2094,"Alaska skate egg case","Bathyraja parmifera egg case",474,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,0.0199,0.8378,"Bering flounder","Hippoglossoides robustus",10140,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,10.5477,19.0596,"yellowfin sole","Limanda aspera",10210,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,0.0293,1.0472,"Sakhalin sole","Limanda sakhalinensis",10212,NA,NA,NA,94,NA,13
62.03713,-170.28272,"V-20",70,2021,NA,0.0314,0.2094,"northern rock sole","Lepidopsetta polyxystra",10261,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,9.4607,11.9384,"Alaska plaice","Pleuronectes quadrituberculatus",10285,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,8.0281,3.9795,"Pacific cod","Gadus macrocephalus",21720,NA,NA,NA,94,NA,13
62.03713,-170.28272,"V-20",70,2021,NA,9.2952,10.4723,"walleye pollock","Gadus chalcogrammus",21740,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,0.001,0.2094,"kelp snailfish","Liparis tunicatus",22238,NA,NA,NA,94,NA,13
62.03713,-170.28272,"V-20",70,2021,NA,1.7415,4.8173,"","Chrysaora melanaster",40504,NA,NA,NA,94,NA,13
62.03713,-170.28272,"V-20",70,2021,NA,0.0052,0.2094,"brown rimmed jelly","Aurelia limbata",40520,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,0.0042,0.6283,"","Argis sp.",66570,NA,NA,NA,94,NA,13
62.03713,-170.28272,"V-20",70,2021,NA,0.0492,0.6283,"circumboreal toad crab","Hyas coarctatus",68577,NA,NA,NA,94,NA,13
62.03713,-170.28272,"V-20",70,2021,NA,7.9631,501.624,"snow crab","Chionoecetes opilio",68580,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,0.0021,0.2094,"splendid hermit","Labidochirus splendescens",69061,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,0.5487,9.0062,"fuzzy hermit crab","Pagurus trigonocheirus",69086,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,0.0848,4.1889,"longfinger hermit","Pagurus rathbuni",69095,NA,NA,NA,94,NA,13
62.03713,-170.28272,"V-20",70,2021,NA,0.0465,0.2094,"horsehair crab","Erimacrus isenbeckii",69400,NA,NA,NA,94,NA,13
62.03713,-170.28272,"V-20",70,2021,NA,0.1372,NA,"snail egg","gastropod egg",71001,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,0.4859,3.1417,"","Neptunea heros",71884,NA,NA,NA,94,NA,13
62.03713,-170.28272,"V-20",70,2021,NA,0.0052,0.2094,"swollen whelk","Buccinum oedematum",72747,NA,NA,NA,94,NA,13
62.03713,-170.28272,"V-20",70,2021,NA,0.0314,1.4661,"ladder whelk","Buccinum scalariforme",72752,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,0.0555,1.885,"polar whelk","Buccinum polare",72755,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,0.0021,0.6283,"","Leptasterias groenlandica",80110,NA,NA,NA,94,NA,13
62.03713,-170.28272,"V-20",70,2021,NA,1.5771,13.8235,"","Leptasterias polaris",80590,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,0.1393,0.8378,"purple-orange sea star","Asterias amurensis",81742,NA,NA,NA,94,NA,13
62.03713,-170.28272,"V-20",70,2021,NA,0.0335,NA,"sea potato","Styela rustica",98082,NA,NA,NA,94,NA,13
63.00672,-170.28272,"V-20",70,2021,NA,0.0189,NA,"empty bivalve shells","",99993,NA,NA,NA,94,NA,13
62.03713,-170.28272,"V-20",70,2021,NA,0.3571,NA,"empty gastropod shells","",99994,NA,NA,NA,94,NA,13
61.96982,-170.27166,"W-20",70,2021,NA,6.4191,1.3884,"Alaska skate","Bathyraja parmifera",471,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.2025,2.0826,"Bering flounder","Hippoglossoides robustus",10140,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,59.1006,186.0489,"yellowfin sole","Limanda aspera",10210,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.072,2.314,"Sakhalin sole","Limanda sakhalinensis",10212,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.6641,2.0826,"northern rock sole","Lepidopsetta polyxystra",10261,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,66.5426,126.578,"Alaska plaice","Pleuronectes quadrituberculatus",10285,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.0417,1.157,"sturgeon poacher","Podothecus accipenserinus",20040,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,6.5256,1.157,"Pacific cod","Gadus macrocephalus",21720,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.0035,0.2314,"Arctic cod","Boreogadus saida",21725,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,43.3269,48.8263,"walleye pollock","Gadus chalcogrammus",21740,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.1562,0.2314,"variegated snailfish","Liparis gibbus",22205,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.0012,0.2314,"Pacific capelin","Mallotus catervarius (=villosus)",23041,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,2.5732,9.9504,"","Chrysaora melanaster",40504,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.153,NA,"sea raspberry","Gersemia sp.",41201,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.0204,4.1653,"","Argis sp.",66570,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.622,8.0991,"circumboreal toad crab","Hyas coarctatus",68577,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,7.9709,465.585,"snow crab","Chionoecetes opilio",68580,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.1224,6.0165,"splendid hermit","Labidochirus splendescens",69061,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,4.4666,81.6856,"fuzzy hermit crab","Pagurus trigonocheirus",69086,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.0509,NA,"snail egg","gastropod egg",71001,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,9.0861,81.6856,"","Neptunea heros",71884,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.0611,2.0826,"","Buccinum sp.",72740,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.0509,2.0826,"sinuous whelk","Buccinum plectrum",72751,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.5915,20.3636,"ladder whelk","Buccinum scalariforme",72752,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.0204,2.0826,"pointed Macoma","Macoma inquinata",75248,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.0817,2.0826,"oblique smoothcockle","Serripes notabilis",75287,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.0243,1.3884,"","Leptasterias groenlandica",80110,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,1.5088,18.2809,"","Leptasterias polaris",80590,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.1655,0.6942,"purple-orange sea star","Asterias amurensis",81742,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.015,1.8512,"North Pacific sea star","Leptychaster arcticus",81835,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.1224,2.0826,"green sea urchin","Strongylocentrotus droebachiensis",82510,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.2858,1.3884,"basketstar","Gorgonocephalus eucnemis",83020,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,3.2225,NA,"sea potato","Styela rustica",98082,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,0.2242,NA,"empty bivalve shells","",99993,NA,NA,NA,94,NA,14
61.96982,-170.27166,"W-20",70,2021,NA,3.4264,NA,"empty gastropod shells","",99994,NA,NA,NA,94,NA,14
61.99482,-170.96876,"W-21",70,2021,NA,4.3079,1.1143,"Alaska skate","Bathyraja parmifera",471,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.0813,0.4457,"Bering flounder","Hippoglossoides robustus",10140,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,19.857,50.8126,"yellowfin sole","Limanda aspera",10210,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.1917,5.7944,"Sakhalin sole","Limanda sakhalinensis",10212,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,4.582,10.0288,"northern rock sole","Lepidopsetta polyxystra",10261,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,38.1095,55.047,"Alaska plaice","Pleuronectes quadrituberculatus",10285,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.0279,0.6686,"sturgeon poacher","Podothecus accipenserinus",20040,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.0078,0.2229,"armorhead sculpin","Gymnocanthus galeatus",21316,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,10.372,4.0115,"Pacific cod","Gadus macrocephalus",21720,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,6.4719,10.9203,"walleye pollock","Gadus chalcogrammus",21740,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.9594,5.3487,"","Chrysaora melanaster",40504,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.0067,0.8914,"brown rimmed jelly","Aurelia limbata",40520,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.0998,NA,"sea raspberry","Gersemia sp.",41201,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.0383,1.56,"polychaete worm unid.","Polychaeta",50000,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,1.1524,15.3775,"circumboreal toad crab","Hyas coarctatus",68577,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,6.4149,417.4211,"snow crab","Chionoecetes opilio",68580,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,3.4038,47.6925,"fuzzy hermit crab","Pagurus trigonocheirus",69086,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.6071,NA,"snail egg","gastropod egg",71001,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.0615,1.56,"","Neptunea borealis",71835,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,14.1219,119.8999,"","Neptunea heros",71884,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.1152,4.6801,"","Buccinum sp.",72740,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.0923,3.1201,"ladder whelk","Buccinum scalariforme",72752,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.2919,9.1374,"polar whelk","Buccinum polare",72755,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.0212,1.56,"","Leptasterias groenlandica",80110,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,1.9879,19.8347,"","Leptasterias polaris",80590,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.0758,12.926,"","Leptasterias arctica",80594,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.0457,0.2229,"purple-orange sea star","Asterias amurensis",81742,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.0401,0.2229,"basketstar","Gorgonocephalus eucnemis",83020,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.9989,NA,"sea potato","Styela rustica",98082,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,0.0691,NA,"empty bivalve shells","",99993,NA,NA,NA,94,NA,15
61.99482,-170.96876,"W-21",70,2021,NA,4.1337,NA,"empty gastropod shells","",99994,NA,NA,NA,94,NA,15
62.29353,-170.96532,"X-21",70,2021,NA,0.5165,0.2226,"Alaska skate","Bathyraja parmifera",471,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.1541,0.2226,"Pacific halibut","Hippoglossus stenolepis",10120,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.6559,5.5659,"Bering flounder","Hippoglossoides robustus",10140,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,25.9702,66.5687,"yellowfin sole","Limanda aspera",10210,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.0984,2.0037,"Sakhalin sole","Limanda sakhalinensis",10212,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,2.9477,7.1244,"northern rock sole","Lepidopsetta polyxystra",10261,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,78.0523,97.2926,"Alaska plaice","Pleuronectes quadrituberculatus",10285,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.0125,0.4453,"sturgeon poacher","Podothecus accipenserinus",20040,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.4386,0.2226,"shorthorn (=warty) sculpin","Myoxocephalus scorpius",21368,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,8.7764,4.4528,"Pacific cod","Gadus macrocephalus",21720,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,8.9033,12.4677,"walleye pollock","Gadus chalcogrammus",21740,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,2.669,13.8035,"","Chrysaora melanaster",40504,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.0065,1.5585,"depressed scale worm","Eunoe depressa",56312,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.0016,1.5585,"amphipod unid.","Amphipoda",60100,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.0392,8.2376,"","Argis sp.",66570,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,2.9682,57.2179,"circumboreal toad crab","Hyas coarctatus",68577,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,20.4163,1285.0644,"snow crab","Chionoecetes opilio",68580,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.012,0.2226,"hybrid Tanner crab","Chionoecetes hybrid",68590,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.0719,3.3396,"splendid hermit","Labidochirus splendescens",69061,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,2.6253,53.8783,"fuzzy hermit crab","Pagurus trigonocheirus",69086,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,6.0604,NA,"snail egg","gastropod egg",71001,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,14.0522,112.6546,"","Neptunea heros",71884,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.1013,4.898,"","Buccinum sp.",72740,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.0882,4.898,"ladder whelk","Buccinum scalariforme",72752,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.2874,9.7961,"polar whelk","Buccinum polare",72755,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.2678,18.0336,"","Buccinum tenellum",72759,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.1632,3.3396,"oblique smoothcockle","Serripes notabilis",75287,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.0557,4.6754,"","Leptasterias groenlandica",80110,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,2.8765,18.4789,"","Leptasterias polaris",80590,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.0338,3.5622,"","Leptasterias arctica",80594,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.1501,0.8906,"basketstar","Gorgonocephalus eucnemis",83020,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.0196,3.3396,"peanut worm unid.","Sipuncula",94000,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.0196,NA,"disc bryozoan","Alcyonidium disciforme",95039,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.7968,NA,"sea potato","Styela rustica",98082,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,0.0425,NA,"empty bivalve shells","",99993,NA,NA,NA,94,NA,16
62.29353,-170.96532,"X-21",70,2021,NA,5.2571,NA,"empty gastropod shells","",99994,NA,NA,NA,94,NA,16
62.33164,-171.10626,"Y-21",70,2021,NA,2.253,0.2271,"Alaska skate","Bathyraja parmifera",471,NA,NA,NA,94,NA,17
